"id","company_name","date","rd_budget","buget_use_rate","capital","turnover","net_income","income_capital_ratio","income_per_capital","all_capital","debt","SH_equity","cost","EPS","outside_income","season","month","update_time"
"31116","9921 巨大","2008","194370","0.63","30813459","4327314","2559244","86.49","85.48","26229864","17215885","9013979","23926901","6.4","0.1","3","9","2022-03-31 21:30:27"
"71837","1235 興泰","2014","152","0.4","37669","6261","3888","0.69","4.93","1947109","933802","1013307","35296","0.51","83.76","1","3","2022-03-31 21:51:49"
"102503","3054 立萬利","2017","32709","9.39","348213","76949","128395","10.6","7.71","1605706","71310","1534396","399659","0.69","63.67","4","12","2022-03-31 22:07:58"
"37444","1714 和桐","2009","0","0","24318334","771757","929862","14.58","15.82","21017735","11286789","9730946","22616715","1.41","0.33","3","9","2022-03-31 21:33:48"
"112516","5541 廣朋實業","2018","0","0","106850","27264","18946","5.78","5.45","688448","353320","335128","98532","0.39","1.01","4","12","2022-03-31 22:13:13"
"22353","6279 胡連","2006","0","0","1139880","196418","160209","25.3","40","1420964","350232","1070732","783253","3.16","8.16","4","12","2022-03-31 21:25:54"
"47307","9904 寶成","2010","5151476","2.67","193156900","33880703","14066473","48.51","62.54","206880993","92938314","113942679","145209724","2.77","2.11","4","12","2022-03-31 21:38:58"
"15724","3517 洲磊","2004","0","0","417784","25240","32095","10.7","12.48","821683","484235","337448","360449","2.4","1.28","4","12","2022-03-31 21:22:31"
"29855","3644 凌嘉科","2008","11975","7.59","157801","27615","11293","6.57","6.35","344181","146105","198076","118893","0.58","0.24","2","6","2022-03-31 21:29:46"
"91680","6222 上揚","2016","10006","10.64","94078","27661","32555","5.65","8.88","486554","299920","186634","98972","0.92","19.75","2","6","2022-03-31 22:02:18"
"17630","5304 鼎創達","2005","648069","18.2","3561169","1690201","2023704","24.11","31.04","13081190","8263268","4817922","3894672","3.01","16.33","2","6","2022-03-31 21:23:29"
"96404","2825 南山產險","2017","0","0","653572","223117","105433","5.27","5.3","9607424","5712214","3895210","0","0.46","0.1","1","3","2022-03-31 22:04:46"
"91782","6020 大展證","2016","0","0","61062","63973","7144","0.28","0.24","4478959","828004","3650955","0","0.01","21.59","2","6","2022-03-31 22:02:21"
"90922","8147 正淩","2016","17960","3.87","464029","92281","40626","16.34","17.14","926507","397275","529232","331122","1.09","0.43","2","6","2022-03-31 22:01:54"
"100459","2723 美食KY","2017","27817","0.16","16879101","7943619","2067592","126.85","136.32","14907532","5572387","9335145","6867890","9.57","0.91","3","9","2022-03-31 22:06:54"
"116832","5530 龍巖","2019","0","0","2095270","578996","868818","20.68","24.66","64451396","46761704","17689692","717628","2.15","7.98","2","6","2022-03-31 22:15:28"
"87666","6176 瑞儀","2015","1975132","3.81","51830708","3366430","3282142","70.58","86.21","54000463","29694142","24306321","45436268","6.61","1.4","4","12","2022-03-31 22:00:11"
"62384","6651 全宇昕","2012","0","0","360096","56103","42392","0","0","302082","139844","162238","261601","1.8","0.52","4","12","2022-03-31 21:46:53"
"49201","5007 三星","2011","6250","0.43","1469392","80968","185085","8.41","9.15","5618125","2114442","3503683","1203339","0.83","1.1","1","3","2022-03-31 21:39:58"
"94298","3591 艾笛森","2016","94522","2.84","3333970","427805","5079","0.38","5.5","4602748","1201133","3401615","2901086","0.71","2.34","4","12","2022-03-31 22:03:40"
"33773","2516 新建","2009","0","0","2047991","36451","47250","2.26","3.42","6320701","4298829","2021872","1964290","0.29","1.18","1","3","2022-03-31 21:31:51"
"9236","8055 大紘","2001","43812","21.55","203276","74051","48429","14.46","9.18","275732","98139","177593","177654","0.87","8.69","4","12","2022-03-31 21:19:10"
"126002","3288 點晶","2020","24358","32.31","75379","47188","13775","6.08","1.66","296842","165401","131441","41966","0.16","13.29","3","9","2022-03-31 22:20:20"
"64541","M1600 電器電纜類指數","2013","0","0","64315502","3140077","17914","0.02","1.18","237897987","107297915","130600072","61196794","0.1","1.49","1","3","2022-03-31 21:48:01"
"117256","6182 合晶","2019","167185","4","4182380","668657","1001090","19.59","17.91","22622713","10510768","12111945","2512633","1.68","2.05","2","6","2022-03-31 22:15:41"
"37099","2492 華新科","2009","361853","1.46","24834646","2364869","799265","12.04","8.3","48901227","22748545","26152682","21670512","0.74","1","3","9","2022-03-31 21:33:37"
"98074","5903 全家","2017","0","0","14853277","5345365","133659","5.99","6.88","24810331","19438308","5372023","9374253","0.53","0.13","1","3","2022-03-31 22:05:39"
"78461","6577 勁豐","2014","58525","3.58","1636801","200041","170760","73.03","77.85","987664","443569","544095","1266000","6.69","0.69","4","12","2022-03-31 21:55:18"
"43296","8172 勝開","2010","23183","2","1161774","97422","72591","5.31","4.96","2419982","868648","1551334","991761","0.45","0.41","2","6","2022-03-31 21:36:50"
"111068","4526 東台","2018","470295","4.05","11625277","2297955","417563","16.39","18.73","18087109","11965752","6121357","8909759","1.23","0.51","4","12","2022-03-31 22:12:29"
"84038","1522 堤維西","2015","283952","2.53","11238578","1801999","622127","19.88","25.92","18521951","12064704","6457247","8815865","1.69","1.68","3","9","2022-03-31 21:58:14"
"31733","2707 晶華","2008","0","0","4244524","941787","944164","143.06","140.26","4198014","1267177","2930837","2358573","10.26","0.44","4","12","2022-03-31 21:30:47"
"44404","3431 長天","2010","58114","14.48","401326","135606","32414","6.67","8.93","601903","292024","309879","298134","0.95","2.73","3","9","2022-03-31 21:37:25"
"40367","5842 兆豐票券","2009","0","0","5369953","830484","0","0","26.74","202863251","170027174","32836077","0","2","0","4","12","2022-03-31 21:35:20"
"60329","O2325 OTC 電腦及週邊設備業","2012","7130981","3.15","226201247","22362775","11523829","24.12","27.65","234455560","116759842","117695718","192302683","2.14","0.75","3","9","2022-03-31 21:45:49"
"86263","1442 名軒","2015","0","0","2105216","210404","620907","25.45","25.41","14531966","9567125","4964841","1273905","2.44","0.05","4","12","2022-03-31 21:59:26"
"72813","4419 元勝","2014","189","0.45","42005","10109","9474","2.41","2.49","278794","86164","192630","41370","0.24","0.71","1","3","2022-03-31 21:52:20"
"70419","9940 信義","2013","0","0","12091555","1243905","2791806","55.52","61.91","16589918","6968170","9621748","8055844","4.92","2.66","4","12","2022-03-31 21:51:05"
"60868","5388 中磊","2012","606801","4.05","14998424","1491728","827135","42.33","39.56","12860842","9186327","3674515","12679561","3.31","0.36","3","9","2022-03-31 21:46:06"
"13791","3619 冠輝","2003","0","0","353","6989","6784","19.38","19.12","42318","16115","26203","148","1.91","25.78","4","12","2022-03-31 21:21:32"
"111371","1585 鎧鉅","2018","6012","2.54","236930","55327","107726","19.97","22.38","1046037","658585","387452","289329","2.29","5.49","4","12","2022-03-31 22:12:38"
"96433","3632 研勤","2017","10170","8.5","119636","44080","19185","6.23","8.84","1054716","728528","326188","95210","0.74","6.73","1","3","2022-03-31 22:04:47"
"49716","2707 晶華","2011","0","0","2805645","481264","632721","72.03","81.03","6436145","3653426","2782719","1691660","7.94","2.82","2","6","2022-03-31 21:40:14"
"74904","4538 大詠城","2014","1810","0.7","259466","18705","28835","4.81","4.27","996744","317809","678935","211926","0.38","1.24","2","6","2022-03-31 21:53:25"
"98391","4192 杏國","2017","109270","2658.64","4110","128694","126784","18.15","18.04","948999","113193","835806","2200","1.8","18.1","2","6","2022-03-31 22:05:49"
"31129","8046 南電","2008","0","0","30762520","1257436","5937196","96.05","108.94","45470298","10876336","34593962","23567888","8.94","2.59","3","9","2022-03-31 21:30:27"
"67868","2491 吉祥全","2013","7089","0.97","731721","312648","281361","44.66","54.21","2866320","2458551","407769","700434","2.83","8.22","3","9","2022-03-31 21:49:45"
"111107","4537 旭東","2018","256438","8.97","2859073","661392","93382","12.97","32.72","5634428","4527705","1106723","2104299","2.76","4.97","4","12","2022-03-31 22:12:30"
"96460","3588 通嘉","2017","45471","19.34","235082","72234","7768","1.64","0.79","1486858","230585","1256273","155080","0.04","1.72","1","3","2022-03-31 22:04:48"
"69329","4538 大詠城","2013","3212","0.79","407307","36657","38746","6.46","6","975586","247198","728388","331904","0.52","0.67","4","12","2022-03-31 21:50:31"
"19587","5014 建錩","2005","3414","0.07","4612456","173804","36173","5.46","14.56","3236942","2408959","827983","4474825","1.63","1.31","4","12","2022-03-31 21:24:29"
"127295","6146 耕興","2020","30024","1.17","2576751","422461","741045","80.2","78","4784945","963865","3821080","1413245","6","0.79","3","9","2022-03-31 22:21:01"
"52525","6233 旺玖","2011","174626","31.58","552974","261220","65","0.01","0.23","1476133","103522","1372611","291689","0.04","0.38","3","9","2022-03-31 21:41:43"
"105793","6629 泰金KY","2018","2894","1.14","254716","19364","22949","7.65","10.99","955578","463794","491784","212403","0.84","3.93","1","3","2022-03-31 22:09:41"
"88304","1605 華新","2016","5288","0.02","31928919","965727","1175859","3.29","3.57","102477859","37993006","64484853","29782407","0.26","0.32","1","3","2022-03-31 22:00:31"
"68054","8011 台通","2013","0","0","1167886","184874","90023","11.39","16.88","3356156","1283035","2073121","892989","1.54","3.72","3","9","2022-03-31 21:49:51"
"85831","4609 唐鋒","2015","29806","2.79","1066938","203089","37531","7.83","3.8","868138","407885","460253","901380","0.4","1.81","4","12","2022-03-31 21:59:12"
"50992","8917 欣泰","2011","0","0","928554","36441","137491","12.17","12.27","2595592","954786","1640806","754622","1.07","0.13","2","6","2022-03-31 21:40:54"
"85661","3068 美磊","2015","97008","3.56","2728727","281010","197164","23.09","25.11","3872899","2441125","1431774","2250553","1.83","0.63","4","12","2022-03-31 21:59:07"
"41613","OTC17 OTC 化學生技","2010","0","0","12313669","2864744","1307437","5.49","5.91","61792545","19249927","42542618","8139680","0.49","0.81","1","3","2022-03-31 21:35:58"
"16297","3209 全科","2005","14114","0.73","1945392","95319","77595","18.25","18.98","1324517","690748","633769","1772478","1.68","0.16","2","6","2022-03-31 21:22:48"
"92292","3264 欣銓","2016","148740","3.37","4418500","414474","770608","15.87","15.56","15123004","4819084","10303920","3233418","1.33","0.34","3","9","2022-03-31 22:02:37"
"117299","3105 穩懋","2019","831268","5.74","14474088","1878869","3229766","76.16","74.86","40580065","12023513","28556552","9365453","6.18","0.38","3","9","2022-03-31 22:15:43"
"46407","1723 中碳","2010","59836","0.71","8385101","385818","2169127","91.56","94.64","6954592","1176156","5778436","5830156","8.32","0.87","4","12","2022-03-31 21:38:29"
"116335","6611 方舟","2019","0","0","34680","31514","21544","8.8","8.87","86493","50681","35812","24710","1.03","0.5","2","6","2022-03-31 22:15:12"
"50354","2428 興勤","2011","34872","1.63","2140211","213443","226685","17.77","20.15","4815618","1779785","3035833","1700083","1.37","1.42","2","6","2022-03-31 21:40:34"
"25858","2376 技嘉","2007","1616369","3.11","51937139","6839038","1373568","20.42","26.13","33890211","14321364","19568847","43724533","1.98","0.74","4","12","2022-03-31 21:27:42"
"71137","6103 合邦","2013","20958","61.85","33885","56061","47033","4.94","4.82","79001","47200","31801","24778","0.54","3.4","4","12","2022-03-31 21:51:27"
"91738","6275 元山","2016","49632","4.14","1198407","196636","53436","10.06","8.75","2119783","1412758","707025","948335","0.7","0.58","2","6","2022-03-31 22:02:20"
"47973","3033 威健","2011","0","0","7892432","320423","218465","9.4","10.03","12372808","8441698","3931110","7353544","0.78","0.19","1","3","2022-03-31 21:39:19"
"41896","5302 太欣","2010","38553","37.25","103505","60836","29939","1.84","2.24","1800867","452550","1348317","72608","0.22","6.24","1","3","2022-03-31 21:36:07"
"12148","3026 禾伸堂","2003","40080","0.59","6846396","308158","622167","42.31","39.25","5614979","2207048","3407931","5902089","3.15","0.66","4","12","2022-03-31 21:20:41"
"116212","8179 旭德","2019","58631","3.7","1585209","178873","52517","1.82","2.67","5337241","1987148","3350093","1353819","0.28","1.53","2","6","2022-03-31 22:15:09"
"73893","2467 志聖","2014","131354","6.94","1893364","508857","162238","10.22","10.43","5976083","3172359","2803724","1222269","0.83","0.17","2","6","2022-03-31 21:52:54"
"113227","2617 台航","2019","0","0","748799","33089","168110","4.03","4.12","15239862","4634195","10605667","547600","0.4","0.53","1","3","2022-03-31 22:13:35"
"9570","O2331 OTC 其他電子業","2001","5602","1.58","354894","53967","16059","4.11","0.37","755166","232999","522167","316986","0.07","4.93","4","12","2022-03-31 21:19:20"
"123595","3062 建漢","2020","136531","6.27","2178965","202524","61637","1.88","0.57","7647870","2298040","5349830","2038078","0","1.97","2","6","2022-03-31 22:19:04"
"112470","8913 全銓","2018","0","0","19093","21042","1722","0.22","0.7","930930","53775","877155","6177","0.06","37.07","4","12","2022-03-31 22:13:11"
"8667","3068 美磊","2001","20173","4.29","470484","112393","45958","11.28","10.25","1084476","365377","719099","311994","1.63","0.89","4","12","2022-03-31 21:18:52"
"89369","4402 福大","2016","0","0","143411","14592","19548","4.25","6.09","1336715","1010656","326059","148367","0.61","5.9","1","3","2022-03-31 22:01:05"
"123599","3071 協禧","2020","48318","4.79","1009414","232152","71143","6.47","11.08","2898395","1514661","1383734","706119","1.01","5.03","2","6","2022-03-31 22:19:04"
"79153","4997 齊瀚","2014","14117","6.93","203639","67773","27147","10.54","10.3","350927","136232","214695","163013","0.97","0.31","4","12","2022-03-31 21:55:39"
"72690","5301 寶得利","2014","0","0","399429","238353","57911","6.89","9.2","1458978","396567","1062411","103165","1.11","4.85","1","3","2022-03-31 21:52:16"
"123472","3492 長盛","2020","2980","0.98","304100","81514","4358","1.23","2.74","785181","272210","512971","218228","0.14","1.77","2","6","2022-03-31 22:19:00"
"106205","4571 鈞興KY","2018","25671","6.48","396457","73835","48008","6.06","4.42","1509125","550096","959029","274614","0.71","3.27","1","3","2022-03-31 22:09:54"
"65813","6438 迅得","2013","33108","4.21","786918","159342","129897","29.52","30.12","1783903","975440","808463","497679","2.41","0.34","2","6","2022-03-31 21:48:40"
"62609","8421 旭源","2012","14370","1.43","1005990","186549","46028","12.07","7.32","1605251","992488","612763","767835","0.75","1.8","4","12","2022-03-31 21:47:00"
"69009","3379 彬台","2013","0","0","1154652","195924","50050","14.51","16.27","1386668","767444","619224","909317","1.18","0.53","4","12","2022-03-31 21:50:21"
"15098","8019 金山","2004","0","0","2040389","399816","114633","5.63","7.59","3555621","1579794","1975827","1755206","0.77","1.96","4","12","2022-03-31 21:22:12"
"33685","2901 欣欣","2009","0","0","169705","24913","4204","0.58","0.95","982852","146800","836052","140588","0.07","1.6","1","3","2022-03-31 21:31:48"
"81040","4806 昇華","2015","0","0","124438","10061","32237","14.65","15.69","1034404","315279","719125","82140","1.3","1.84","1","3","2022-03-31 21:56:39"
"6713","3391 佳得","2000","0","0","73103","21117","3513","0","0","129417","28206","101211","48473","0.37","0","4","12","2022-03-31 21:17:52"
"20591","6290 良維","2006","14946","0.53","2829690","274989","10539","1.2","0.71","4272966","2638948","1634018","2565240","0.41","0.15","2","6","2022-03-31 21:25:00"
"66854","3674 康訊","2013","13308","9.38","141880","56267","8447","3.67","6.72","340877","85814","255063","77166","0.55","4.94","2","6","2022-03-31 21:49:13"
"91139","TEJT08 電子 面板","2016","14901135","3.42","435986348","37131724","20825029","6.73","6.25","1192303898","562454926","629848972","419838414","0.71","0.35","2","6","2022-03-31 22:02:01"
"105614","8076 伍豐","2018","18075","2.19","826024","179893","55958","2.22","2.49","6663388","2459957","4203431","588458","0.24","0.82","1","3","2022-03-31 22:09:36"
"68367","911612 滬安","2013","0","0","7792783","1000730","391520","10.85","3.56","14658248","8517260","6140988","6400533","0.12","3.38","3","9","2022-03-31 21:50:00"
"72590","9902 台火","2014","0","0","7551","5614","5002","0.51","0.84","1240131","88501","1151630","6939","0.08","42.89","1","3","2022-03-31 21:52:13"
"100558","2841 台開","2017","0","0","706695","557853","53661","0.71","3.63","34497483","16439961","18057522","95181","0.3","31.47","3","9","2022-03-31 22:06:57"
"25942","2374 佳能","2007","306575","0.85","36201407","1527785","2637688","67.39","72.09","12160631","4831889","7328742","32035934","5.37","0.51","4","12","2022-03-31 21:27:44"
"76465","TEJT13 電子 被動元件","2014","0","0","67837884","8169436","5168219","14.11","17.74","138117578","51710103","86407475","54500229","1.4","1.96","3","9","2022-03-31 21:54:15"
"86454","2328 廣宇","2015","162904","0.86","18933935","1236543","319239","6.16","14.13","18775935","7459420","11316515","17378153","0.55","2.18","4","12","2022-03-31 21:59:32"
"126524","2247 汎德永業","2020","0","0","28632344","2492184","849012","116.88","119.64","16279932","7393480","8886452","25349707","9.89","0.07","3","9","2022-03-31 22:20:37"
"108290","5274 信驊","2018","166723","15.35","1086134","252723","383614","95.75","103.22","2926023","968984","1957039","449797","9.48","2.76","2","6","2022-03-31 22:11:01"
"6704","3369 鐵研","2000","0","0","141224","20932","7700","13.05","7.83","150949","97123","53826","112592","0.78","2.18","4","12","2022-03-31 21:17:52"
"104582","6425 易發","2017","96184","5.45","1763597","394000","145747","39.13","33.93","2322622","1254055","1068567","1223850","2.36","1.1","4","12","2022-03-31 22:09:03"
"99986","4728 雙美","2017","5118","5.77","88678","54958","9462","1.74","1.82","606566","45530","561036","24258","0.14","0.48","2","6","2022-03-31 22:06:39"
"34626","TEJN12 傳產 玻璃陶瓷","2009","52350","0.59","8899893","1567497","491982","1.7","2.28","91933615","33439391","58494224","7824378","0.27","1.91","1","3","2022-03-31 21:32:18"
"95207","6652 雅祥生醫","2016","78022","0","0","95533","95533","9.55","9.86","386505","99887","286618","0","1.17","0","4","12","2022-03-31 22:04:09"
"91494","4732 彥臣","2016","21955","89.96","24406","39624","28162","8.05","6.95","393649","15003","378646","12944","0.6","15.78","2","6","2022-03-31 22:02:12"
"41741","8926 台汽電","2010","0","0","595705","60367","18679","0.35","3.7","12224408","4669022","7555386","561861","0.3","36.02","1","3","2022-03-31 21:36:02"
"34799","5347 世界","2009","151970","9","1689194","296402","845400","5.04","4.96","21883107","2360673","19522434","2238192","0.5","0.8","1","3","2022-03-31 21:32:23"
"55896","1477 聚陽","2012","0","0","3933540","454522","458432","28.13","27.15","7364969","2630061","4734908","3020586","2.24","0.41","1","3","2022-03-31 21:43:29"
"106720","2936 客思達KY","2018","0","0","6003897","1615868","96680","12.63","15.91","4594155","1900360","2693795","4484709","1.02","0.42","2","6","2022-03-31 22:10:10"
"49597","3260 威剛","2011","77495","0.53","14572397","776501","10031","0.44","0.55","15954275","9298111","6656164","13785865","0.07","0.16","2","6","2022-03-31 21:40:10"
"48770","8349 恒耀","2011","725","0.08","863471","122723","35850","5.54","6.66","3230939","2167058","1063881","704898","0.48","0.84","1","3","2022-03-31 21:39:44"
"5859","8711 大穎","1999","47062","1.1","4289264","331541","62004","1.59","340.3","10148140","16186771","6038631","4014325","34.16","307.81","4","12","2022-03-31 21:17:26"
"112638","5340 建榮","2018","7664","0.47","1625912","100922","150724","7.73","8.66","1956718","405391","1551327","1374266","0.86","1.12","4","12","2022-03-31 22:13:17"
"78978","5859 遠壽","2014","0","0","47592503","1758449","3980980","32.04","32.76","314148250","299811749","14336501","0","3.25","0.19","4","12","2022-03-31 21:55:34"
"11823","3497 明騰","2002","152210","5.12","2975265","352889","4788","0.9","81.38","1782906","1434106","348800","2617588","7.86","14.78","4","12","2022-03-31 21:20:31"
"20044","3209 全科","2006","18945","0.55","3414825","130849","87872","17.46","15.92","2026210","1287740","738470","3196104","1.47","0.23","2","6","2022-03-31 21:24:43"
"31666","3206 志豐","2008","36203","3.85","940692","201897","13146","3.44","5.87","781787","226778","555009","725649","0.51","0.99","4","12","2022-03-31 21:30:45"
"97409","M2329 電子通路業指數","2017","251310","0.07","344623073","10919943","6482391","9.26","9.81","549598578","363819753","185778825","327219797","0.79","0.11","1","3","2022-03-31 22:05:18"
"31530","5348 系通","2008","30480","10.14","300525","87624","9934","4.57","5.45","394273","174683","219590","202967","0.55","0.64","3","9","2022-03-31 21:30:40"
"77929","1472 三洋紡","2014","11360","1.16","981564","80919","59658","8.33","8.92","1028134","696159","331975","976702","0.89","0.44","4","12","2022-03-31 21:55:01"
"15037","2343 精業","2004","235807","2.77","8525154","1506768","26638","0.29","4.8","15313289","2561934","12751355","6991748","0.41","5.53","4","12","2022-03-31 21:22:10"
"59090","5345 天揚","2012","0","0","91305","37724","12131","2.43","1.85","573089","262263","310826","65712","0.11","23.42","2","6","2022-03-31 21:45:10"
"100788","3490 單井","2017","12856","4.31","298323","151008","42907","6.24","2.67","1858087","467506","1390581","190222","0.23","8.23","3","9","2022-03-31 22:07:04"
"118722","9905 大華","2019","0","0","6341791","417761","450041","14.76","16.32","10162709","3022494","7140215","5473989","1.27","0.75","3","9","2022-03-31 22:16:28"
"5527","8077 洛碁","1999","26095","80.68","32342","59665","131831","41.2","36.45","415024","192480","222544","104508","4.92","46.97","4","12","2022-03-31 21:17:15"
"50906","TEJN19 傳產 陸運","2011","0","0","30467693","4770380","1162208","4.54","5.29","70918999","25792280","45126719","24535105","0.43","0.64","2","6","2022-03-31 21:40:52"
"32720","6208 日揚","2008","47580","2.62","1813802","388593","114107","13.49","6.82","2901650","1551828","1349822","1311102","0.74","3.11","4","12","2022-03-31 21:31:18"
"71513","3605 宏致","2014","67863","7.45","911333","221155","39842","3.2","6.39","6394234","2519934","3874300","650336","0.51","4.35","1","3","2022-03-31 21:51:39"
"57116","5506 長鴻","2012","0","0","684364","23633","13944","0.89","0.6","5324930","3500483","1824447","646787","0.06","0.65","1","3","2022-03-31 21:44:08"
"26831","5842 兆豐票券","2007","0","0","7011336","661380","0","0","16.97","246181595","216856421","29325174","0","1.2","0","4","12","2022-03-31 21:28:12"
"78455","6649 台生材","2014","25179","0","0","28375","28375","32.74","30.45","57317","3634","53683","0","3.05","0","4","12","2022-03-31 21:55:17"
"84831","910322 康師傅DR","2015","0","0","250925373","57625318","24052918","2612.12","2405.76","310847350","172905468","137941882","169247137","2.01","0.76","3","9","2022-03-31 21:58:40"
"68524","5286 欣盟互動","2013","6017","1.18","508533","186218","46390","28.72","33.69","462753","104755","357998","275925","2.85","1.58","3","9","2022-03-31 21:50:05"
"4960","3082 漢達電子","1999","23937","7.73","309667","57409","27873","9.29","8.9","366488","104826","261662","280131","1.24","0.38","4","12","2022-03-31 21:16:58"
"108066","TEJT18 電子 電子設備","2018","0","0","103519545","14357227","9507633","20.63","23.96","261503345","137683845","123819500","79654843","1.83","1.48","2","6","2022-03-31 22:10:53"
"37529","1215 卜蜂","2009","0","0","11199929","750056","259901","11.2","12.2","5075638","2080774","2994864","10189972","0.79","0.21","3","9","2022-03-31 21:33:50"
"42893","1512 瑞利","2010","2353","0.11","2046245","275792","14991","0.82","1.21","5827492","3696041","2131451","1755462","0.25","1.81","2","6","2022-03-31 21:36:38"
"117411","2739 寒舍","2019","0","0","3242086","1086239","150459","13.49","0.97","15431131","13684271","1746860","1991588","0.06","4.31","3","9","2022-03-31 22:15:46"
"117794","1533 車王電","2019","114564","5.36","2138785","569974","139971","14.2","16.18","5737036","3005579","2731457","1428840","1.71","0.91","3","9","2022-03-31 22:15:58"
"41714","911626 MSHDR","2010","0","0","619257","25336","172954","30.32","30.42","1965827","392223","1573604","420967","0.42","0.1","1","3","2022-03-31 21:36:01"
"89371","4413 飛寶企業","2016","0","0","16317","6129","2707","1.4","1.13","59664","23680","35984","12895","0.11","3.21","1","3","2022-03-31 22:01:05"
"27046","2704 國賓","2008","0","0","727840","386566","115051","3.21","2.78","11278215","3418125","7860090","226223","0.2","2.11","1","3","2022-03-31 21:28:18"
"70740","5295 懷藝","2013","30923","4.82","641686","94639","3142","1.08","2.3","753335","451697","301638","550189","0.23","0.56","4","12","2022-03-31 21:51:15"
"107669","2379 瑞昱","2018","6081317","27.92","21778259","7838424","1573654","30.97","38.68","57595855","35459826","22136029","12366181","3.63","1.8","2","6","2022-03-31 22:10:41"
"9816","5314 世紀","2001","255515","15.79","1618054","466659","92054","4.1","6.86","3645978","1460969","2185009","1243449","1.18","3.82","4","12","2022-03-31 21:19:28"
"4666","3008 大立光","1999","23701","5.81","407968","57186","62188","38.87","170.59","1036296","200622","835674","285923","13.29","51.66","4","12","2022-03-31 21:16:49"
"36786","6109 亞元","2009","13109","7.13","183805","59543","29552","6.06","3.72","531339","106357","424982","153814","0.38","6.2","2","6","2022-03-31 21:33:27"
"38119","M1400 紡織纖維類指數","2009","0","0","266673291","29747070","16326790","9.98","10.74","545477322","230327082","315150240","220599064","0.89","0.47","3","9","2022-03-31 21:34:10"
"61864","2456 奇力新","2012","58977","1.65","3572452","401353","365227","23.82","21.87","5763219","2852233","2910986","2805872","1.76","0.84","4","12","2022-03-31 21:46:37"
"118197","2354 鴻準","2019","1476202","2.03","72734721","3466111","3517932","24.87","43.53","180735732","80292002","100443730","65750678","3.77","3.63","3","9","2022-03-31 22:16:11"
"121367","6168 宏齊","2019","116521","5.38","2163869","358511","45420","2.2","1.11","3591436","921582","2669854","1759938","0.07","1.04","4","12","2022-03-31 22:17:52"
"35690","1712 興農","2009","59071","0.93","6331565","1527098","206656","5.86","8.16","9095296","4552116","4543180","4597811","0.63","1.28","2","6","2022-03-31 21:32:51"
"57279","2837 凱基銀行","2012","0","0","3306652","1862037","0","0","8.82","143841044","130083062","13757982","0","0.75","0","2","6","2022-03-31 21:44:13"
"95589","5519 隆大","2016","0","0","1834590","180300","224374","12.26","14.23","7518280","4478767","3039513","1429916","1.3","1.97","4","12","2022-03-31 22:04:21"
"31719","2608 嘉里大榮","2008","0","0","6122252","3894798","345668","6.95","9.45","9944343","3607163","6337180","1881786","0.82","2.04","4","12","2022-03-31 21:30:46"
"68711","5849 永豐銀行","2013","0","0","22631888","9962461","0","0","15.23","1325588826","1239841919","85746907","0","1.31","0","3","9","2022-03-31 21:50:11"
"17465","3494 誠研","2005","39047","10.43","374228","115624","22280","4.06","16.06","1009445","324370","685075","221623","1.6","17.57","2","6","2022-03-31 21:23:24"
"54902","4977 眾達KY","2011","78814","5.09","1548916","166868","114473","27.93","29.98","1103944","386949","716995","1267575","2.7","0.54","4","12","2022-03-31 21:42:58"
"88813","8411 福貞KY","2016","41455","2.65","1565042","180071","152618","10.07","10.38","9176675","3198496","5978179","1232353","0.8","0.31","1","3","2022-03-31 22:00:47"
"25853","2466 冠西電","2007","28574","1.36","2104520","311356","172827","14.45","15.32","2704136","1131302","1572834","1620337","1.21","0.49","4","12","2022-03-31 21:27:42"
"50484","2029 盛餘","2011","44745","0.49","9135611","445494","361997","11.27","11.31","9546636","1752655","7793981","8328120","0.94","0.01","2","6","2022-03-31 21:40:38"
"89820","2887 台新金","2016","0","0","20213055","9712371","0","0","7.72","1519415261","1399266163","120149098","0","0.72","0","2","6","2022-03-31 22:01:20"
"111484","1262 綠悅KY","2018","70014","1.81","3859452","380472","402371","24.63","31.65","11128398","921294","10207104","3881351","2.72","2.97","4","12","2022-03-31 22:12:41"
"36898","5349 先豐","2009","17063","0.82","2071724","164751","62671","3.11","2.49","5096580","2561382","2535198","1844302","0.2","0.61","2","6","2022-03-31 21:33:30"
"41799","9942 茂順","2010","6066","1.33","457246","63165","101194","12.17","11.65","2314295","443870","1870425","292887","0.82","0.94","1","3","2022-03-31 21:36:04"
"67279","2511 太子","2013","0","0","7762782","2031208","511062","3.89","0.59","50657373","33817889","16839484","5220512","0.04","7.58","3","9","2022-03-31 21:49:26"
"114392","TEJN08 傳產 電線","2019","0","0","47144589","1619084","1041678","1.82","1.73","191603674","75302253","116301421","44485255","0.2","0.11","1","3","2022-03-31 22:14:11"
"48929","OTC30 OTC 證券類","2011","0","0","5951708","0","605712","1.11","2.19","258507180","176729170","81778010","0","0.17","9.96","1","3","2022-03-31 21:39:49"
"102195","6130 星寶國際","2017","0","0","65697","21405","11819","4.43","1.21","440392","155140","285252","56111","0.33","13.07","3","9","2022-03-31 22:07:48"
"115666","2049 上銀","2019","577244","5.18","11134024","2232684","1819888","58.79","62.88","50656441","26748724","23907717","7081452","4.78","1.14","2","6","2022-03-31 22:14:51"
